id,guest_id,date_start,date_end,room_id
1898,447,1991-08-25,2014-03-29,26426
1899,2752,2011-05-16,1973-03-12,50767
1900,528,2021-09-01,2001-04-15,18327
1901,3716,2011-08-11,2001-08-16,84062
1902,691,2008-06-01,1993-10-01,20482
1903,1566,1988-11-08,2012-06-04,58144
1904,2340,1992-02-12,2002-06-06,87140
1905,4629,2007-12-27,1997-08-24,11450
1906,1413,2019-05-13,1995-05-25,74751
1907,2855,1977-12-01,2012-03-30,54315
1908,308,1993-01-08,2000-05-16,63342
1909,1697,1990-05-06,2021-07-01,54188
1910,4163,2000-04-26,2011-07-10,59967
1911,2513,2021-04-03,2020-07-09,72995
1912,2640,1974-10-17,1980-11-22,86381
1913,3051,1975-08-09,1986-10-19,71593
1914,3935,1973-09-13,1974-08-22,87220
1915,3169,1996-03-14,2004-04-27,81507
1916,3955,1992-04-26,2006-03-19,48254
1917,4214,1999-04-04,2019-11-20,1689
1918,3703,2020-07-11,2022-10-07,22098
1919,4342,2005-01-17,1996-07-20,54073
1920,4654,1981-10-18,1991-11-16,12353
1921,2046,2021-01-10,2019-06-07,44177
1922,2618,1974-05-27,1985-04-09,11011
1923,606,2009-08-03,1983-10-11,31496
1924,567,2007-11-05,2000-08-02,13711
1925,3001,2023-01-21,1988-07-08,19163
1926,3752,1974-02-23,2013-10-20,43186
1927,3661,2004-12-29,1977-06-17,79233
1928,2436,2007-06-04,2008-10-14,96306
1929,141,1979-05-01,2018-02-22,10315
1930,790,1989-02-22,2014-10-26,83426
1931,681,1983-08-05,1983-01-21,44353
1932,2769,1974-03-13,1971-10-06,44497
1933,1152,1989-06-12,1996-12-18,73113
1934,972,2002-03-13,1984-09-07,26679
1935,3691,1985-04-04,1974-09-20,36829
1936,3661,2011-07-23,1974-01-25,51997
1937,2923,2014-12-06,1990-03-02,35726
1938,3665,1978-02-04,1975-12-25,10714
1939,4332,1991-11-27,1970-02-13,76630
1940,3944,1998-11-28,2000-07-13,56695
1941,195,1980-08-01,2013-02-20,42112
1942,3450,2009-08-08,1970-03-28,89392
1943,4046,1989-02-06,2017-09-02,81842
1944,4111,1999-05-13,1997-07-12,35513
1945,4767,1972-09-04,1999-07-23,1453
1946,3147,2018-04-16,2017-09-27,61655
1947,2516,1984-05-17,1975-01-10,80098
1948,582,1996-11-04,1981-05-07,94510
1949,2520,1982-07-27,2020-04-03,39701
1950,2328,1991-11-27,1997-01-30,88352
1951,2618,2015-09-17,2000-09-08,78088
1952,532,2020-11-13,2018-09-30,60498
1953,3658,2000-10-04,1990-06-13,44577
1954,2623,2006-06-21,2021-03-23,48423
1955,962,2000-09-05,1972-11-28,89550
1956,3985,1975-08-12,1970-06-15,28619
1957,505,2010-09-26,1992-10-05,88249
1958,102,1992-11-19,1980-07-29,33774
1959,3330,1995-11-27,2000-08-06,28747
1960,466,1978-02-07,1984-11-16,43887
1961,2063,2010-02-11,1996-06-25,97724
1962,1692,1995-04-01,1998-04-05,63799
1963,3175,2012-05-28,1979-06-05,463
1964,1184,2003-07-26,2008-04-29,73780
1965,1482,1976-01-08,2000-06-01,55007
1966,1025,1988-02-20,2011-05-21,3362
1967,1364,2019-10-06,1984-12-31,97147
1968,3007,1985-07-28,2008-07-17,125
1969,1265,1981-11-11,2013-06-06,92854
1970,733,2012-03-02,2007-09-27,56394
1971,996,2017-04-13,1997-05-30,33662
1972,2512,1988-07-13,2017-05-15,27658
1973,4367,2021-09-27,2001-08-11,30757
1974,1406,2006-04-02,2018-10-30,88656
1975,4323,2003-05-29,1973-04-07,94903
1976,4255,2010-06-08,1992-07-12,54939
1977,3028,2014-08-18,2014-07-02,81036
1978,510,1986-04-06,1995-01-01,21017
1979,48,1984-03-04,1992-08-28,61487
1980,3473,1982-03-30,2004-04-26,37336
1981,4915,1983-11-08,2001-03-05,71003
1982,4926,2021-03-20,2009-05-14,28902
1983,3784,1976-02-25,2014-12-04,40333
1984,40,2012-10-11,1990-06-22,72229
1985,2155,2005-06-05,1971-08-15,3074
1986,2644,2013-02-25,1990-05-02,23878
1987,2322,1980-09-22,1986-04-21,18698
1988,1417,2018-12-27,1994-07-11,92268
1989,682,1971-08-18,2009-02-10,36310
1990,2586,1990-02-25,2001-09-01,85867
1991,1360,2009-08-23,1989-05-26,65691
1992,4094,1990-11-06,1973-06-14,67896
1993,595,1984-09-05,1982-10-27,46040
1994,172,1985-10-31,1993-01-19,46170
1995,4586,2003-06-03,1996-12-29,51225
1996,4512,2019-04-16,2023-02-07,29656
1997,2921,1989-08-01,2014-07-04,6169
1998,2945,2014-09-07,1983-05-20,9092
1999,1537,1973-12-15,1985-11-26,39339
2000,3387,2010-07-21,1996-05-13,95887
2001,4140,2003-08-27,1991-11-13,18657
2002,3984,2013-12-21,1977-03-11,94452
2003,4123,2014-09-06,2009-01-03,93605
2004,3179,1978-04-13,1994-04-05,18652
2005,222,1978-07-25,2019-09-07,94459
2006,3297,2013-08-14,1994-07-10,10453
2007,3654,1989-03-08,1974-05-07,11508
2008,1716,1980-06-14,2005-09-26,11841
2009,139,2011-07-24,1988-11-09,63704
2010,3286,2020-05-13,1978-02-02,6374
2011,3178,2002-08-04,2011-10-25,505
2012,2734,1975-07-10,1974-11-05,47026
2013,3265,2006-03-15,2008-09-03,39940
2014,4868,2022-06-27,1970-08-18,6874
2015,2814,2018-06-25,1997-02-14,92959
2016,4054,1978-10-30,2017-09-02,80570
2017,3096,1986-02-12,2004-06-03,24917
2018,3268,2020-12-18,1970-07-20,26482
2019,871,1988-05-12,1999-08-09,61234
2020,4043,1995-04-08,1973-05-31,58925
2021,1724,2002-10-12,2018-01-11,99104
2022,617,2004-05-05,1981-08-02,85382
2023,1022,2003-12-06,1976-04-27,62681
2024,4622,1983-02-25,2007-04-05,36640
2025,1216,2001-04-30,2006-03-10,19084
2026,2142,1980-01-03,2013-09-07,53064
2027,1965,2012-02-25,1976-08-15,27559
2028,4812,2012-07-05,1978-02-21,480
2029,230,1988-10-04,1993-05-22,18371
2030,627,2002-04-28,1973-02-09,95046
2031,3887,1993-03-21,2013-08-24,4079
2032,3189,1978-09-05,1995-05-14,36244
2033,4445,2006-04-09,2002-05-24,18408
2034,3005,2007-10-18,1987-08-28,78837
2035,3616,1972-05-28,2009-12-12,19818
2036,2559,2012-03-18,2005-05-05,51307
2037,280,2000-08-21,1977-04-28,51791
2038,4296,1985-05-08,2021-09-01,91069
2039,1070,1990-04-12,1977-08-22,78402
2040,1816,1996-03-02,2004-10-29,76150
2041,2415,1979-02-01,2016-04-01,84173
2042,3742,2014-01-16,2019-12-22,32177
2043,1954,2013-05-12,1991-05-13,38649
2044,3725,2017-05-30,2015-03-06,41812
2045,2736,2023-04-07,2016-03-27,59785
2046,93,1977-07-11,1997-12-08,30745
2047,4176,1970-04-23,1990-08-02,84070
2048,1392,1973-04-30,1985-06-08,27909
2049,3737,1986-10-03,1972-06-03,87656
2050,336,2013-07-19,1972-01-29,36857
2051,114,1996-12-10,2015-06-30,64206
2052,3291,1984-11-07,2000-06-08,42121
2053,4103,1991-11-11,2002-11-27,20250
2054,4899,2017-01-16,2022-09-23,74144
2055,1552,2000-01-26,2013-08-25,18653
2056,4832,1994-04-19,2006-06-02,94756
2057,4662,2012-08-09,2003-12-13,54821
2058,1129,1994-11-24,1984-11-13,9313
2059,2138,1971-07-31,1986-10-25,54183
2060,2300,1987-05-22,2020-05-25,34664
2061,4073,1998-09-23,1991-08-05,12553
2062,3238,2013-06-05,1977-11-26,80863
2063,4574,1975-09-19,1990-05-05,70181
2064,3693,2019-10-26,2001-12-30,75544
2065,193,1979-08-24,2019-07-03,58146
2066,4956,2009-03-03,2000-05-16,69143
2067,4029,2022-03-10,2010-03-16,77505
2068,1848,1972-04-25,1982-08-15,55557
2069,2988,1985-06-22,1980-08-09,70157
2070,4237,1999-08-11,1972-09-19,57415
2071,272,1998-05-16,2020-06-12,7194
2072,3271,1987-09-05,1975-10-05,6903
2073,4264,2003-11-17,2013-01-27,77468
2074,1321,1975-11-17,1993-05-09,21399
2075,2785,1970-09-26,2003-01-31,47732
2076,2078,1970-11-25,1993-03-03,55235
2077,2686,1986-01-07,2008-03-31,37133
2078,4595,1984-07-31,2010-01-03,6695
2079,3195,1987-12-07,1989-04-06,43162
2080,2996,2018-11-28,2019-12-02,64844
2081,3536,2013-10-19,1995-12-10,57756
2082,3132,1995-03-22,1977-07-12,60963
2083,2395,1982-09-26,1998-05-23,68870
2084,4299,1977-07-19,1972-03-09,93380
2085,1434,1978-01-22,2009-03-18,2351
2086,792,2005-05-21,2010-08-18,19477
2087,8,2007-06-07,1983-03-20,29799
2088,3136,1978-06-14,1975-12-27,42830
2089,1856,2012-03-28,2001-07-11,29905
2090,4835,2013-10-16,1984-05-02,28598
2091,2762,1978-02-11,2020-10-12,71664
2092,1408,2002-10-10,2013-10-27,43975
2093,3802,1970-02-19,1994-05-31,87583
2094,811,1990-10-10,1977-02-28,41413
2095,2124,1994-08-18,1997-02-08,70578
2096,3855,1993-08-25,1983-12-11,96956
2097,2647,1981-10-13,1986-01-10,94717
2098,4927,1974-12-09,2001-11-15,22921
2099,4294,1981-06-02,1987-10-13,88425
2100,4669,1976-09-01,1975-09-22,55980
2101,2264,1979-01-18,2010-01-05,32719
2102,4061,1975-04-02,2020-11-28,22820
2103,2128,1989-06-02,1999-10-26,867
2104,1720,1972-05-19,2006-10-10,50432
2105,2325,1991-04-26,1984-10-27,61488
2106,2920,1988-03-23,2000-11-23,58913
2107,924,1974-09-09,2003-07-14,84304
2108,4068,1994-11-12,1991-09-25,70080
2109,4389,1997-12-16,1987-10-07,71282
2110,3443,1990-01-16,1990-06-18,97618
2111,644,2010-07-24,1977-04-28,10544
2112,2033,2010-06-21,1999-06-29,95513
2113,2049,1970-08-19,1990-06-30,6568
2114,811,2022-05-18,2014-10-09,44409
2115,738,1994-01-19,2007-07-02,63716
2116,2142,1976-06-13,1972-07-03,6695
2117,990,2011-01-06,2012-01-29,57969
2118,325,1989-12-17,1978-09-28,16994
2119,2771,1971-08-06,1985-11-02,63260
2120,1013,1992-01-09,2010-01-29,16837
2121,3523,2015-01-14,1996-10-11,95368
2122,1313,2001-09-08,1991-04-25,26601
2123,4258,2022-04-14,2006-09-04,50172
2124,1904,1992-09-27,1982-06-18,17397
2125,2069,1988-05-29,1970-05-27,47264
2126,931,2005-10-17,1997-01-31,85724
2127,141,1984-10-08,2016-09-02,50349
2128,2495,1979-11-28,2016-11-06,62037
2129,3054,1984-11-30,1979-03-22,89107
2130,1521,1976-11-18,2011-11-11,60621
2131,1876,1999-06-17,1994-06-11,30582
2132,6,1980-06-07,2006-09-22,32110
2133,3035,2013-11-20,2003-03-05,49289
2134,1508,1995-08-27,1986-01-15,22200
2135,746,2017-05-25,1986-01-16,54076
2136,3592,2021-03-08,2016-04-12,17956
2137,1172,2016-02-17,1978-09-13,99645
2138,946,1985-07-10,1984-03-20,27477
2139,240,1970-09-25,1992-08-22,95166
2140,1246,1987-11-21,2018-11-26,91613
2141,2653,1995-04-10,1990-03-06,6504
2142,2285,1991-09-12,1975-04-29,76680
2143,2188,2000-07-24,1977-11-27,3883
2144,3871,1991-09-15,2003-07-31,83963
2145,2597,2014-06-05,1975-12-25,40442
2146,38,2019-05-24,1977-10-10,96534
2147,2111,1976-09-13,1974-01-19,95626
2148,4707,1996-12-06,1987-09-07,79536
2149,4214,1983-04-21,2018-01-17,55217
2150,1883,2021-01-21,1975-11-17,79273
2151,75,1997-09-22,2013-08-30,86147
2152,3713,1970-06-01,2004-08-14,12612
2153,4079,2012-07-18,2008-02-19,38811
2154,284,1992-05-09,1971-10-04,349
2155,4220,1970-05-09,2021-05-15,26148
2156,1778,2021-03-11,2005-06-02,90976
2157,1029,1989-01-02,1982-08-06,38716
2158,3719,2020-03-12,1978-09-25,87098
2159,3123,2012-03-21,1994-08-20,60710
2160,3224,2010-06-16,1998-08-29,67868
2161,1088,1989-10-05,2019-09-16,70268
2162,827,2001-06-01,1975-12-11,53392
2163,3504,2014-09-12,2019-06-19,4198
2164,2161,2006-11-03,1996-07-07,38169
2165,1661,2008-12-18,1986-03-27,49383
2166,881,2020-05-04,2018-11-24,15319
2167,1629,1997-10-25,1979-04-22,85497
2168,4625,1976-01-24,2022-01-08,358
2169,969,2006-03-03,1991-12-26,17363
2170,3894,2010-01-14,1986-09-27,41034
2171,3852,1995-04-27,1986-04-16,46539
2172,3648,2013-04-29,1985-06-26,10136
2173,784,1973-09-13,1970-11-13,55360
2174,547,1985-10-05,1973-04-01,74837
2175,2349,1988-10-05,2022-01-31,53680
2176,3135,1981-03-01,1999-06-09,79891
2177,3808,1974-11-29,1982-03-06,3000
2178,765,1994-02-25,2014-09-12,42782
2179,2597,2001-11-14,1997-09-01,34186
2180,3941,2003-01-30,2002-09-21,65092
2181,486,1982-02-26,2001-03-15,25132
2182,3351,2019-05-18,1987-12-12,40688
2183,403,1997-01-30,2020-12-09,90518
2184,4424,2021-08-19,1983-10-22,1499
2185,790,1970-07-29,2006-08-10,60785
2186,2777,2019-01-01,1991-12-24,20265
2187,3297,1985-04-30,2014-11-16,26022
2188,908,2010-11-18,1971-08-14,21568
2189,1977,1981-07-01,2019-07-21,23974
2190,721,2013-01-16,2006-03-08,57948
2191,4438,2020-01-11,2000-05-16,8061
2192,4763,1987-05-19,2011-12-31,77952
2193,4698,2019-01-01,1978-04-03,30400
2194,4456,2017-10-30,2009-09-19,58324
2195,612,1978-05-01,1976-08-26,10419
2196,3527,1974-06-16,2001-02-06,80291
2197,2048,2015-07-19,1980-05-26,77204
2198,3733,2020-12-22,1974-07-03,4740
2199,3553,2002-01-01,2019-05-30,15189
2200,510,1995-10-23,2007-11-29,83229
2201,3828,1976-05-18,1998-03-14,19950
2202,3785,1980-02-01,1984-05-01,41904
2203,2766,1979-03-14,2020-06-11,79838
2204,3231,1990-09-01,2009-02-22,60466
2205,305,1974-06-25,2013-09-14,84725
2206,435,1987-10-12,1988-11-06,50329
2207,2685,1991-02-26,2007-12-22,33906
2208,710,2013-02-08,2018-09-25,5466
2209,327,2008-06-12,1971-10-27,33387
2210,4582,1993-09-09,2021-07-30,74475
2211,1175,2014-05-26,1990-06-17,39010
2212,4083,2019-02-17,1993-12-21,36879
2213,3248,1996-01-06,2016-11-28,78418
2214,1259,1979-10-02,2018-08-15,79246
2215,870,1993-05-24,2020-12-14,41228
2216,9,1982-10-18,1970-10-24,82554
2217,3183,1979-09-13,2007-07-26,50267
2218,2208,1992-05-31,2004-06-27,82569
2219,4295,1975-09-08,1990-03-09,4440
2220,3869,2014-05-12,1972-12-31,13321
2221,488,2014-07-06,1971-11-28,4179
2222,1489,2009-05-31,2023-01-09,65727
2223,2028,2014-11-25,1995-07-24,57671
2224,3415,1987-07-25,1997-12-22,65703
2225,4452,1977-07-06,2005-02-05,71087
2226,4433,2019-05-17,2016-11-01,47545
2227,3050,1974-01-09,2019-04-10,21934
2228,339,1973-05-12,1977-08-15,95707
2229,4391,1995-07-07,1991-01-08,80032
2230,3435,1979-11-26,1987-07-29,25339
2231,1818,2022-04-23,1985-01-29,6976
2232,1037,1970-10-30,1983-10-20,94136
2233,4846,2019-02-04,1977-11-04,88970
2234,3692,2022-11-15,2015-04-03,42209
2235,173,2021-12-20,1993-01-01,27632
2236,3821,1971-02-13,1988-03-04,92287
2237,3917,1983-01-15,2014-04-15,86204
2238,4592,1975-11-21,2006-11-13,89496
2239,3607,2007-11-29,2018-04-09,27313
2240,1031,2004-05-28,1981-12-27,19382
2241,70,1983-04-20,1990-07-01,10079
2242,3874,1986-08-16,1972-01-01,51074
2243,308,1993-12-24,2006-04-15,63408
2244,634,2008-05-20,2022-06-16,86770
2245,4204,2022-03-28,1998-08-30,78229
2246,2574,1987-10-21,1998-07-09,28173
2247,4328,1981-07-11,1990-09-16,76132
2248,728,2015-04-07,1978-10-25,73692
2249,2409,2016-01-08,1979-09-29,6678
2250,1613,1977-12-22,1979-08-01,55795
2251,4196,2009-12-06,2020-05-30,88060
2252,1108,1986-06-15,1986-04-01,18416
2253,3096,2018-05-04,1981-04-29,8010
2254,445,1976-03-02,1985-06-30,66294
2255,336,1981-11-19,1994-05-22,18520
2256,4312,1990-12-02,1998-05-30,19499
2257,2129,1988-05-10,2013-10-29,78174
2258,749,2012-10-25,2014-02-08,57723
2259,987,1978-04-24,2017-10-16,61600
2260,2632,1994-02-19,2012-09-03,78306
2261,3659,2000-07-14,1995-05-15,44189
2262,3160,2003-11-06,1988-11-15,20806
2263,4194,1973-07-09,2002-05-20,30946
2264,320,1977-04-12,1971-12-07,57147
2265,1307,1995-07-07,1997-06-17,68447
2266,57,1977-09-04,1991-11-20,85052
2267,3734,2001-03-25,1979-08-28,20881
2268,4339,2001-03-12,2016-08-10,79181
2269,3040,2011-02-28,2002-11-05,13195
2270,1645,1985-12-17,1970-05-16,23365
2271,1401,2001-02-11,2017-11-19,88860
2272,1222,2013-04-01,1972-05-19,42938
2273,3554,2013-03-13,1992-09-27,54446
2274,2129,1987-09-30,1974-03-04,90530
2275,4973,1999-05-26,2010-06-07,35172
2276,1835,2021-04-12,2016-04-17,28154
2277,114,1993-02-11,2000-01-30,70106
2278,3051,2019-04-11,1992-01-25,60463
2279,3698,2006-06-22,2021-08-28,39340
2280,1522,1978-04-09,1993-02-02,59867
2281,75,1982-03-08,1990-12-01,34423
2282,3691,1972-04-10,1989-03-06,20556
2283,332,2003-12-07,1978-01-24,59950
2284,747,1988-04-21,2000-07-18,84477
2285,3835,1977-07-14,1997-08-21,98066
2286,958,1985-10-14,2010-07-20,85209
2287,3138,1977-04-23,2001-02-14,89411
2288,3571,2003-02-11,1983-08-07,31199
2289,3578,2012-01-11,2015-12-15,35169
2290,605,2021-05-18,2004-08-28,10170
2291,2420,1983-03-24,1986-09-10,21165
2292,1257,1988-10-21,1995-12-09,13035
2293,4146,1976-03-30,2005-01-22,63401
2294,1193,1979-05-11,1995-08-24,93786
2295,827,2021-08-28,2023-05-01,45152
2296,4783,1977-02-12,1998-05-31,46865
2297,1290,1974-08-25,2010-12-19,1849
2298,2843,1990-12-06,1973-03-02,3657
2299,488,2009-06-25,1973-07-17,8762
2300,3942,1973-03-03,1991-06-21,93471
2301,4760,1999-11-25,2020-12-05,72415
2302,783,1995-06-27,1976-11-13,55629
2303,2053,1974-05-06,2023-01-16,94673
2304,1320,2021-11-29,1986-03-22,86025
2305,4961,1994-03-28,1992-11-13,82419
2306,2053,1977-08-05,1976-09-09,44069
2307,2320,1970-02-12,1989-04-27,29771
2308,2917,2002-11-23,1991-01-17,74831
2309,4793,1993-06-19,1980-05-10,58143
2310,1483,1990-02-19,1971-07-30,14054
2311,4024,2001-08-01,1989-08-02,43727
2312,3081,1975-07-19,1977-09-24,5668
2313,2428,2000-05-16,2002-09-30,4749
2314,1919,1980-11-26,2017-07-16,51059
2315,422,1985-03-05,1973-10-11,90200
2316,3842,2008-03-03,2012-10-23,80899
2317,4589,2000-01-02,2012-08-09,61670
2318,24,2018-05-12,2015-08-30,85147
2319,551,2015-08-20,2013-01-18,48633
2320,1305,1993-10-26,1970-01-25,41905
2321,2789,1985-10-10,2005-11-28,45453
2322,1074,2010-05-29,2011-08-14,67352
2323,3367,1975-11-29,2010-07-05,81459
2324,334,2014-01-04,1974-02-10,57376
2325,981,1973-01-31,2000-08-22,7152
2326,1479,1978-04-19,1971-04-19,89330
2327,1561,1996-03-20,1989-09-27,20236
2328,1012,1983-04-02,1972-10-07,91298
2329,311,1975-03-17,1976-02-21,6419
2330,1217,1978-03-14,2019-03-26,75599
2331,4053,2022-06-13,1983-05-02,78221
2332,1216,1978-01-07,1974-10-25,3991
2333,2162,1995-11-30,2008-06-27,2871
2334,4545,2004-01-19,1991-08-14,95834
2335,1569,2005-09-10,1986-07-16,17670
2336,3786,1973-02-09,1992-10-18,87182
2337,1875,1996-01-19,2012-12-13,23183
2338,4684,1975-01-13,1995-01-24,39187
2339,2644,1997-04-01,1985-05-04,62839
2340,1095,1973-08-06,1992-10-04,31500
2341,2983,2015-09-26,1989-08-27,55865
2342,752,1997-07-10,1975-11-26,9452
2343,1766,1995-07-06,1990-01-19,93707
2344,859,1998-10-21,2001-07-06,31067
2345,4234,1977-02-17,2017-08-28,86596
2346,4385,1979-05-28,1986-03-27,95396
2347,2623,2010-06-04,1982-01-22,5792
2348,2124,2010-12-27,2009-10-19,74664
2349,4870,1971-01-25,2017-12-18,54031
2350,1640,1990-05-19,1983-03-01,24180
2351,686,1999-09-22,1986-03-29,98730
2352,2891,1989-08-26,1974-10-10,56661
2353,1857,1994-11-13,2023-03-21,35663
2354,1524,1973-07-05,2020-06-22,50768
2355,1042,1971-12-26,2019-04-23,81440
2356,4555,1979-11-15,1997-10-28,29147
2357,4757,2011-07-17,2001-07-03,16713
2358,2722,1992-11-09,1998-03-02,69601
2359,632,2004-09-21,2018-12-09,60200
2360,1464,1997-10-22,1973-10-07,50256
2361,2905,1996-07-12,1996-12-03,57067
2362,4607,2001-07-14,1978-02-17,21177
2363,3573,2010-10-13,1991-06-04,2324
2364,3898,2000-05-14,2010-05-17,36830
2365,2841,2002-10-13,2006-09-17,24998
2366,131,1975-02-26,1990-02-14,70403
2367,246,2017-07-03,2015-10-09,34253
2368,3072,1982-12-22,1981-06-07,37102
2369,2889,1998-08-06,2007-05-13,94378
2370,501,1988-06-26,2021-10-24,87630
2371,4412,2006-02-15,2021-12-27,67355
2372,193,1994-09-09,2000-11-20,7280
2373,4543,1991-02-05,1990-06-28,78660
2374,1312,1973-04-17,1999-03-30,37730
2375,2116,2018-11-15,2011-06-20,91146
2376,4100,1979-01-17,1999-09-09,97335
2377,567,1971-09-22,1980-10-28,8938
2378,2612,1971-11-18,2023-04-21,71870
2379,4855,2010-03-16,1972-07-25,41798
2380,3358,1977-10-18,1999-08-10,90564
2381,806,1983-01-22,1982-03-06,59685
2382,4329,2011-08-03,2019-01-16,52251
2383,4841,2008-06-17,1979-10-20,92672
2384,1336,1998-01-08,1981-01-20,50492
2385,263,1990-03-04,1980-06-21,41624
2386,2965,1970-08-10,1973-02-22,23974
2387,4219,1989-10-09,1975-01-20,92817
2388,4995,2016-12-17,1986-11-21,5599
2389,828,1971-03-02,2017-04-23,46535
2390,2794,2019-06-01,1980-09-03,68400
2391,3032,2011-10-22,2001-08-25,9009
2392,1296,1970-04-15,1991-09-01,73519
2393,4202,1992-01-14,1986-04-04,50133
2394,2768,1995-04-28,2021-01-28,43998
2395,4152,1983-12-14,2013-03-13,80564
2396,4707,1993-04-07,2017-11-10,10224
2397,3785,2005-04-06,2001-07-23,48671
2398,3272,1997-06-08,1976-06-06,20285
2399,1678,2000-05-01,1992-07-16,11977
2400,17,1995-08-28,2022-03-30,41262
2401,4786,1986-05-24,1972-02-22,27401
2402,3574,1974-09-09,2005-03-01,44307
2403,4625,1974-07-23,1987-10-11,66897
2404,2745,2008-04-06,1985-01-20,12904
2405,2747,1980-11-19,1979-06-11,77335
2406,2094,2021-04-20,1986-07-18,87149
2407,2099,1991-04-08,2004-04-02,3830
2408,592,2018-04-23,2014-03-22,87380
2409,3482,2001-11-05,2003-12-20,12843
2410,1297,1989-12-03,1980-07-15,13745
2411,93,1996-03-10,2021-06-04,42542
2412,3550,2016-12-07,2010-07-11,82395
2413,911,1976-05-20,1995-09-18,70710
2414,33,2000-11-10,2021-05-06,83132
2415,2207,2015-12-03,1972-08-11,15894
2416,1319,2018-04-04,2019-06-28,42254
2417,534,1984-07-08,1995-11-13,94819
2418,403,1981-03-12,2017-09-08,58851
2419,1704,1977-11-15,2006-12-23,12379
2420,4371,1998-02-01,1995-02-23,72575
2421,379,1981-01-21,2018-08-23,79837
2422,4995,2018-06-28,2012-10-19,39728
2423,4774,2016-03-05,2015-08-10,68822
2424,2214,1990-06-10,2013-10-12,31031
2425,3281,1988-07-14,1975-09-08,99345
2426,743,1977-05-26,2003-12-06,40233
2427,3831,2000-12-16,2000-02-08,89400
2428,4507,2002-06-21,2008-08-28,21457
2429,4828,1972-09-29,1979-01-26,32812
2430,1283,1990-07-05,2017-09-12,830
2431,812,2020-09-19,2005-07-02,96415
2432,2424,2015-12-30,2013-01-26,3474
2433,4216,1996-06-15,1970-03-26,7405
2434,4862,2005-08-06,1987-12-18,77495
2435,3159,2004-08-31,1983-04-17,56543
2436,4227,1999-07-03,2006-12-19,25074
2437,1985,1973-10-01,1983-01-10,18120
2438,3546,1999-03-11,1996-10-24,63748
2439,3780,1975-01-15,1973-07-29,17026
2440,3951,1979-12-11,1993-11-30,62761
2441,574,2005-05-27,2004-08-02,9624
2442,4887,2006-04-05,1992-03-18,36336
2443,1397,1999-12-17,2022-11-30,54676
2444,2061,1983-05-28,1993-08-25,16968
2445,3636,2018-10-26,1978-09-16,91652
2446,3022,2008-02-08,1986-03-26,15794
2447,22,2014-04-28,1988-11-17,44063
2448,300,1978-01-08,1987-09-17,31632
2449,4466,2019-02-02,2022-03-09,6425
2450,1184,2010-06-03,2019-09-15,66558
2451,1484,1987-03-26,1970-02-09,75703
2452,4034,1983-04-27,2004-07-22,73480
2453,1645,1973-02-18,1988-07-17,99924
2454,2701,1981-08-29,2000-07-05,98921
2455,1918,2010-01-11,1979-12-08,40137
2456,3287,1972-12-18,1972-09-23,26683
2457,2254,2006-09-28,1987-06-14,73528
2458,4755,1987-04-19,1989-11-15,80766
2459,1861,1986-02-17,1983-03-21,53476
2460,175,1975-07-21,1998-09-20,6252
2461,3957,1972-01-13,2012-10-01,35401
2462,346,2013-12-05,1976-11-05,87087
2463,2686,1998-10-23,1982-07-16,55671
2464,3979,2015-03-29,1972-03-12,21331
2465,2351,2023-03-18,2014-02-25,34168
2466,201,2021-06-22,1977-06-17,74895
2467,4710,2016-03-02,2021-12-13,33938
2468,4029,2004-08-19,2009-02-11,13802
2469,3629,2017-07-16,2019-06-26,9598
2470,540,1995-08-18,1978-05-05,3883
2471,2642,2007-12-10,2019-09-16,1128
2472,4927,2016-12-01,2019-11-25,9533
2473,2145,2012-05-04,2011-05-19,83265
2474,2818,1993-12-04,1973-10-20,69889
2475,4352,2016-02-16,1983-07-15,60096
2476,1451,1987-05-30,2007-08-11,76434
2477,4710,1983-03-31,1987-04-01,82285
2478,1587,1994-11-01,1976-11-18,84036
2479,3528,2020-01-06,1993-05-31,61256
2480,225,2018-08-06,1985-05-20,1031
